epoch,steps,training step,training data,training loss,training prec1,training prec5,training error1,training error5,validation step,validation data,validation loss,validation prec1,validation prec5,validation error1,validation error5
117,45630,0.013438227849128919,0.0019253773567004082,0.06895240298830546,97.62820512820512,99.98998397435898,2.371794871794876,0.010016025641021997,0.014009738270240494,0.011630266527586345,0.3801409870147705,90.21,99.7,9.790000000000006,0.29999999999999716
118,46020,0.013629012230115058,0.002434822840568347,0.06763128019296206,97.68229166666667,99.99198717948718,2.3177083333333286,0.008012820512817598,0.014235638364960876,0.011351057245761534,0.3836310523509979,90.26,99.73,9.739999999999995,0.269999999999996
119,46410,0.013562248303340031,0.0019647855025071363,0.06904274211384547,97.578125,99.99198717948718,2.421875,0.008012820512817598,0.014154536814629278,0.01123676420767096,0.3815242698669434,90.47,99.66,9.530000000000001,0.3400000000000034
120,46800,0.013583844135969114,0.002254006190177722,0.06790189945544951,97.71634615384616,99.98597756410257,2.2836538461538396,0.014022435897430796,0.013966816890088819,0.010273230226734016,0.4092609543323517,90.09,99.69,9.909999999999997,0.3100000000000023
121,47190,0.013642222453386355,0.0024019822096213316,0.06658958908504782,97.65625,99.99599358974359,2.34375,0.004006410256408799,0.013998055759864517,0.011179423030418686,0.38793562088012695,90.36,99.7,9.64,0.29999999999999716
122,47580,0.013756544773395244,0.002083447040655674,0.06511271123368388,97.80649038461539,99.99198717948718,2.193509615384613,0.008012820512817598,0.014138034627407411,0.010875716994080362,0.39044813508987425,90.32,99.7,9.680000000000007,0.29999999999999716
123,47970,0.013276951129619892,0.002128438460521209,0.058257195668724865,98.04086538461539,100.0,1.9591346153846132,0.0,0.014276667486263227,0.0101890262169174,0.3847671911716461,90.37,99.72,9.629999999999995,0.28000000000000114
124,48360,0.013939161789722931,0.002498032496525691,0.05759303007418146,98.11097756410257,99.98998397435898,1.8890224358974308,0.010016025641021997,0.015524758568292931,0.012644963928415805,0.38502262477874755,90.35,99.7,9.650000000000006,0.29999999999999716
125,48750,0.013901903079106258,0.0021563157057150817,0.055879332526372026,98.14903846153847,99.99198717948718,1.850961538461533,0.008012820512817598,0.016248908223985118,0.013393199896510643,0.380885035610199,90.42,99.7,9.579999999999998,0.29999999999999716
126,49140,0.01429279156220265,0.0023624634131407126,0.052988647507169306,98.2411858974359,99.99399038461539,1.7588141025641022,0.006009615384613198,0.014175632331944719,0.010643608962433248,0.3839358392715454,90.26,99.75,9.739999999999995,0.25
127,49530,0.013773741477575058,0.0025388601498726087,0.0531726323808424,98.2792467948718,100.0,1.7207532051282044,0.0,0.013838010498240023,0.01045774809921844,0.38389830360412597,90.39,99.72,9.61,0.28000000000000114
128,49920,0.013759755476927146,0.001791841555864383,0.052735827323526906,98.29527243589743,99.99399038461539,1.7047275641025692,0.006009615384613198,0.014084598686121687,0.01087994816937024,0.3778466724395752,90.39,99.72,9.61,0.28000000000000114
129,50310,0.01360929990426088,0.002289995780357948,0.052054520192532205,98.31530448717949,99.9979967948718,1.684695512820511,0.0020032051282043994,0.014040162291707872,0.011069753501988664,0.38054640188217165,90.41,99.7,9.590000000000003,0.29999999999999716
130,50700,0.01345524176573142,0.0021983978075858874,0.05106258759848201,98.2411858974359,99.99198717948718,1.7588141025641022,0.008012820512817598,0.014112668701365023,0.011399401894098595,0.38165146207809447,90.39,99.68,9.61,0.3199999999999932
131,51090,0.013294800733908629,0.0022829740475385617,0.05181725503255923,98.29326923076923,99.99599358974359,1.7067307692307736,0.004006410256408799,0.014302425746676287,0.010796990575669687,0.3830247479915619,90.4,99.68,9.599999999999994,0.3199999999999932
132,51480,0.013644760082929563,0.0019411576099884816,0.05151467839351449,98.27323717948718,99.99599358974359,1.7267628205128176,0.004006410256408799,0.014460156235513808,0.011230239385290991,0.3847469527244568,90.41,99.72,9.590000000000003,0.28000000000000114
133,51870,0.013576673238705365,0.002134265043796637,0.05050963977686106,98.38541666666667,99.99599358974359,1.6145833333333286,0.004006410256408799,0.014090860946268975,0.009499724907211111,0.3840731772422791,90.49,99.7,9.510000000000005,0.29999999999999716
134,52260,0.013545272900508,0.002309549771822416,0.05129386725334021,98.41746794871794,99.99399038461539,1.5825320512820582,0.006009615384613198,0.014116139351567136,0.009737874888166596,0.3832470540046692,90.62,99.7,9.379999999999995,0.29999999999999716
135,52650,0.013599417759821965,0.002252529217646672,0.05222698208183432,98.31330128205128,99.99599358974359,1.6866987179487154,0.004006410256408799,0.014189201065256625,0.011249904391131823,0.37860426788330076,90.53,99.69,9.469999999999999,0.3100000000000023
136,53040,0.013707722150362455,0.0022045233310797278,0.0488270449022261,98.4775641025641,99.99399038461539,1.5224358974358978,0.006009615384613198,0.014064936698237551,0.010790722279609003,0.3845363296508789,90.42,99.72,9.579999999999998,0.28000000000000114
137,53430,0.01348428787329258,0.00224149777339055,0.05202753000104657,98.26923076923077,99.99399038461539,1.7307692307692264,0.006009615384613198,0.014200171337851996,0.010567194298852849,0.3858289110183716,90.41,99.69,9.590000000000003,0.3100000000000023
138,53820,0.013471372310931866,0.002456974371885642,0.051541848096232384,98.3213141025641,99.99198717948718,1.6786858974358978,0.008012820512817598,0.014225893382784686,0.011204052575026886,0.38733743743896487,90.31,99.69,9.689999999999998,0.3100000000000023
139,54210,0.013548161433293269,0.0021728038787841796,0.05086265357497793,98.37940705128206,99.99399038461539,1.6205929487179418,0.006009615384613198,0.014248835889598991,0.010527490060540694,0.38495375423431394,90.51,99.71,9.489999999999995,0.29000000000000625
140,54600,0.01369012991587321,0.001989457546136318,0.04922333937854721,98.40544871794872,99.99599358974359,1.5945512820512846,0.004006410256408799,0.014161641084695165,0.011309973801238627,0.3834543462753296,90.52,99.71,9.480000000000004,0.29000000000000625
141,54990,0.013476695769872421,0.0023186365763346356,0.048394934803199695,98.45753205128206,99.9979967948718,1.5424679487179418,0.0020032051282043994,0.014050501811353467,0.010003904753093477,0.3838601902961731,90.62,99.7,9.379999999999995,0.29999999999999716
142,55380,0.013692114903376653,0.002420337994893392,0.05188921800074287,98.29126602564102,100.0,1.708733974358978,0.0,0.01416502119619635,0.010744997217685362,0.38495180921554567,90.59,99.66,9.409999999999997,0.3400000000000034
143,55770,0.01358029047648112,0.0024036095692561224,0.051141162813665014,98.27724358974359,99.9979967948718,1.7227564102564088,0.0020032051282043994,0.014362760736972471,0.011310375189479393,0.3849371398925781,90.48,99.71,9.519999999999996,0.29000000000000625
144,56160,0.013439245101733086,0.0024509857862423626,0.049575145344417065,98.36738782051282,99.99599358974359,1.6326121794871824,0.004006410256408799,0.014168340948563589,0.010619459272939948,0.3864148175239563,90.4,99.71,9.599999999999994,0.29000000000000625
145,56550,0.013374802393791003,0.0021172162814018054,0.04794950490244306,98.515625,99.9979967948718,1.484375,0.0020032051282043994,0.014376652391651009,0.010690037208267405,0.38707256631851195,90.45,99.73,9.549999999999997,0.269999999999996
146,56940,0.013487839698791504,0.0024662427413157926,0.04946463401668156,98.4395032051282,99.99399038461539,1.5604967948717956,0.006009615384613198,0.014311745196958131,0.010331866107409514,0.3852381786823273,90.51,99.73,9.489999999999995,0.269999999999996
147,57330,0.013318873674441607,0.0018639448361519055,0.04819404474244668,98.45953525641026,99.98998397435898,1.5404647435897374,0.010016025641021997,0.013945428630973719,0.010733779472640799,0.3860029041290283,90.57,99.7,9.430000000000007,0.29999999999999716
148,57720,0.01351626958602514,0.0018619237801967524,0.04877900175678616,98.45352564102564,99.99399038461539,1.5464743589743648,0.006009615384613198,0.014268739314018926,0.012080648277379289,0.38388251910209653,90.59,99.74,9.409999999999997,0.2600000000000051
149,58110,0.013617987510485527,0.002334753060952211,0.049047831455484414,98.40544871794872,99.99599358974359,1.5945512820512846,0.004006410256408799,0.01408469224277931,0.010187290891816345,0.38696231150627136,90.51,99.72,9.489999999999995,0.28000000000000114
150,58500,0.013610779322110689,0.0020987296715760844,0.048356437706985535,98.48157051282051,99.99399038461539,1.518429487179489,0.006009615384613198,0.014201538472235957,0.010612469685228564,0.3867296274185181,90.46,99.73,9.540000000000006,0.269999999999996
151,58890,0.0138900726269453,0.0023613666876768453,0.04878520549824222,98.44951923076923,99.99599358974359,1.5504807692307736,0.004006410256408799,0.015026922467388685,0.012088561359840103,0.3869398927211761,90.48,99.69,9.519999999999996,0.3100000000000023
152,59280,0.01399061129643367,0.002468717403900929,0.04715435421094298,98.42548076923077,99.99599358974359,1.5745192307692264,0.004006410256408799,0.01565364644497256,0.01270285739174372,0.3875061739444733,90.45,99.71,9.549999999999997,0.29000000000000625
153,59670,0.013584575897608048,0.001917591461768517,0.04778293138369918,98.50560897435898,99.99599358974359,1.494391025641022,0.004006410256408799,0.013786943652961828,0.010354123538053489,0.3859476629257202,90.53,99.69,9.469999999999999,0.3100000000000023
154,60060,0.013653228833125189,0.0024137551967914287,0.046526373118066636,98.54967948717949,99.98798076923077,1.450320512820511,0.012019230769226397,0.014140569711033302,0.01094515414177617,0.3903539825439453,90.36,99.69,9.64,0.3100000000000023
155,60450,0.013606034181056879,0.0019586581450242264,0.04766522166916193,98.44150641025641,99.99198717948718,1.5584935897435912,0.008012820512817598,0.014205470869812784,0.01021531563770922,0.39121243743896483,90.45,99.71,9.549999999999997,0.29000000000000625
156,60840,0.013611169961782603,0.0018201516224787785,0.04860068062463632,98.38141025641026,99.9979967948718,1.6185897435897374,0.0020032051282043994,0.014115360718739183,0.011470954629439341,0.38845104756355286,90.44,99.72,9.560000000000002,0.28000000000000114
157,61230,0.013537939389546711,0.002220884347573305,0.046550648520963314,98.50761217948718,99.99599358974359,1.4923878205128176,0.004006410256408799,0.014369937437999098,0.010146358345128313,0.3927821228027344,90.53,99.71,9.469999999999999,0.29000000000000625
158,61620,0.013461875304197653,0.0018395020411564754,0.04761694655395471,98.49959935897436,99.98998397435898,1.5004006410256352,0.010016025641021997,0.014110894142826902,0.011116984524304353,0.3932752196788788,90.42,99.71,9.579999999999998,0.29000000000000625
159,62010,0.013554817590958033,0.0017199919773982122,0.04605140104316748,98.49358974358974,99.99599358974359,1.5064102564102626,0.004006410256408799,0.014382081695749789,0.009745093840586989,0.3925306497573853,90.39,99.72,9.61,0.28000000000000114
160,62400,0.013533248045505621,0.002417754515623435,0.04602999219384331,98.53766025641026,99.99599358974359,1.4623397435897374,0.004006410256408799,0.014272357844099214,0.01140904426574707,0.39076746468544005,90.48,99.7,9.519999999999996,0.29999999999999716
161,62790,0.013407336137233637,0.002429357553139711,0.04637030700030617,98.5516826923077,99.9979967948718,1.4483173076923066,0.0020032051282043994,0.014224541338184212,0.010072575339788123,0.39168323435783386,90.44,99.73,9.560000000000002,0.269999999999996
162,63180,0.013535244648273175,0.002109826528109037,0.04807719080111919,98.44150641025641,99.99198717948718,1.5584935897435912,0.008012820512817598,0.014046394372288185,0.010329379311090783,0.38940270977020264,90.5,99.73,9.5,0.269999999999996
163,63570,0.013596043831262833,0.0021840749642787834,0.04734077806560657,98.44751602564102,99.99599358974359,1.552483974358978,0.004006410256408799,0.014173574085477033,0.011450849001920676,0.3896673166275024,90.49,99.72,9.510000000000005,0.28000000000000114
164,63960,0.013748681850922413,0.0022104330551929964,0.046160519698586984,98.5136217948718,99.9979967948718,1.4863782051282044,0.0020032051282043994,0.01402858239185961,0.011606684213952173,0.39119994082450865,90.35,99.72,9.650000000000006,0.28000000000000114
165,64350,0.013573745580819937,0.0021895096852229193,0.04715020023047542,98.45152243589743,99.99198717948718,1.5484775641025692,0.008012820512817598,0.014585419546199751,0.01180050946489165,0.3906719966888428,90.57,99.71,9.430000000000007,0.29000000000000625
166,64740,0.01356037763448862,0.002171156956599309,0.045283920990112116,98.56770833333333,99.99399038461539,1.4322916666666714,0.006009615384613198,0.014166726341730431,0.011216344712655755,0.39273839230537416,90.48,99.69,9.519999999999996,0.3100000000000023
167,65130,0.013707811404497195,0.0017521448624439728,0.046774519349520025,98.48958333333333,100.0,1.5104166666666714,0.0,0.014317551745644098,0.011194434347031991,0.3908525104045868,90.52,99.74,9.480000000000004,0.2600000000000051
168,65520,0.013536967375339605,0.002241955047998673,0.045910352547294815,98.57171474358974,99.99599358974359,1.4282852564102626,0.004006410256408799,0.014203515233872812,0.010383790052389796,0.38930829834938047,90.49,99.72,9.510000000000005,0.28000000000000114
169,65910,0.01366285360776461,0.002192840820703751,0.046123728413994494,98.52564102564102,99.9979967948718,1.474358974358978,0.0020032051282043994,0.01391784148880198,0.011470918413958971,0.3933498046398163,90.42,99.72,9.579999999999998,0.28000000000000114
170,66300,0.01339129178951948,0.002416558754749787,0.0461106024395961,98.50961538461539,100.0,1.4903846153846132,0.0,0.014034147504009779,0.010786995103087607,0.39254011635780334,90.44,99.7,9.560000000000002,0.29999999999999716
171,66690,0.013420002888410519,0.0020777121568337463,0.046180639057778396,98.54967948717949,99.99599358974359,1.450320512820511,0.004006410256408799,0.01406155055082297,0.011049403419977502,0.39123937201499936,90.54,99.73,9.459999999999994,0.269999999999996
172,67080,0.013375543936704978,0.0021152893702189126,0.046672262404209526,98.50961538461539,99.99399038461539,1.4903846153846132,0.006009615384613198,0.01417188402972644,0.010483660275423074,0.3910015046596527,90.41,99.7,9.590000000000003,0.29999999999999716
173,67470,0.013588795295128455,0.0024687601969792293,0.04466692679203474,98.5957532051282,99.99599358974359,1.4042467948717956,0.004006410256408799,0.014237491390373133,0.011438306373885916,0.39221157879829405,90.47,99.72,9.530000000000001,0.28000000000000114
174,67860,0.013590592604417067,0.0022206917787209535,0.0452286837503123,98.57371794871794,99.9979967948718,1.4262820512820582,0.0020032051282043994,0.013807420489154284,0.010983427868613714,0.3920608983039856,90.51,99.73,9.489999999999995,0.269999999999996
175,68250,0.013292703873071915,0.0022411279189280976,0.047103218103830634,98.41947115384616,99.99599358974359,1.5805288461538396,0.004006410256408799,0.01422554028185108,0.010931805719303179,0.391442634677887,90.39,99.7,9.61,0.29999999999999716
176,68640,0.0135161681052966,0.0025165588427812626,0.04517345298320437,98.58774038461539,99.9979967948718,1.4122596153846132,0.0020032051282043994,0.014197560805308668,0.010487969917587088,0.3911909863471985,90.51,99.72,9.489999999999995,0.28000000000000114
177,69030,0.013398574560116498,0.0025532355675330527,0.045559783905553514,98.51161858974359,100.0,1.4883814102564088,0.0,0.013953480539442618,0.010847058477281015,0.3921181008338928,90.36,99.68,9.64,0.3199999999999932
178,69420,0.013438886251205054,0.0024467156483576847,0.04625505755106226,98.48357371794872,99.99599358974359,1.5164262820512846,0.004006410256408799,0.013917129251021372,0.010854518866237206,0.3902169828414917,90.47,99.72,9.530000000000001,0.28000000000000114
179,69810,0.013610176551036345,0.001837005982032189,0.04536297662804524,98.56570512820512,99.9979967948718,1.4342948717948758,0.0020032051282043994,0.014503798907316184,0.010525866399837446,0.3910752209663391,90.47,99.7,9.530000000000001,0.29999999999999716
180,70200,0.013621668937878731,0.0019100464307344877,0.04647784329091127,98.4775641025641,99.98998397435898,1.5224358974358978,0.010016025641021997,0.013977714731723448,0.01038359388520446,0.3925782974720001,90.47,99.72,9.530000000000001,0.28000000000000114
181,70590,0.013515757291744916,0.0023255170919956303,0.04703445989781847,98.49559294871794,100.0,1.5044070512820582,0.0,0.013927058328556109,0.01028765605974801,0.39012853407859804,90.51,99.71,9.489999999999995,0.29000000000000625
182,70980,0.013432925175397825,0.0019314930989192082,0.04308342839806126,98.64983974358974,99.99599358974359,1.3501602564102626,0.004006410256408799,0.014120986190023301,0.01040571248984035,0.3930609673023224,90.41,99.69,9.590000000000003,0.3100000000000023
183,71370,0.014002062724186824,0.00269161187685453,0.04523596373649362,98.55969551282051,99.9979967948718,1.440304487179489,0.0020032051282043994,0.0157655734050123,0.012854956373383727,0.3924715563297272,90.48,99.72,9.519999999999996,0.28000000000000114
184,71760,0.013843262501252004,0.0021761441842103615,0.044484259128475034,98.60176282051282,99.99599358974359,1.3982371794871824,0.004006410256408799,0.01629514935650403,0.01285251484641546,0.39283315958976744,90.52,99.7,9.480000000000004,0.29999999999999716
185,72150,0.013553138268299592,0.002065604160993527,0.04460160110909969,98.57972756410257,99.9979967948718,1.4202724358974308,0.0020032051282043994,0.014014126379278641,0.010971615586099746,0.39187370653152465,90.55,99.71,9.450000000000003,0.29000000000000625
186,72540,0.013547045756609012,0.0021456137681618716,0.04582085066164533,98.50761217948718,99.99599358974359,1.4923878205128176,0.004006410256408799,0.013839099980607818,0.01058835017530224,0.3902661969184876,90.44,99.69,9.560000000000002,0.3100000000000023
187,72930,0.013379883766174317,0.0026848835822863458,0.04585744806159383,98.54767628205128,99.99599358974359,1.4523237179487154,0.004006410256408799,0.014510429358180565,0.009838179696964312,0.39286931533813474,90.56,99.7,9.439999999999998,0.29999999999999716
188,73320,0.013588702984345264,0.0021608786705212715,0.04624275513088856,98.54567307692308,99.99599358974359,1.4543269230769198,0.004006410256408799,0.01433830019793933,0.011398620243313947,0.3907593867301941,90.55,99.73,9.450000000000003,0.269999999999996
189,73710,0.01344156326391758,0.0023015817006429035,0.044923366908318337,98.59375,99.99599358974359,1.40625,0.004006410256408799,0.01416851900800874,0.011261927930614616,0.3889924979686737,90.52,99.72,9.480000000000004,0.28000000000000114
190,74100,0.013596252906016815,0.0017679972526354667,0.046843888211804324,98.4775641025641,99.99599358974359,1.5224358974358978,0.004006410256408799,0.014244387421426894,0.01035950455484511,0.39025856275558474,90.41,99.74,9.590000000000003,0.2600000000000051
191,74490,0.013532213064340444,0.0021331102420122194,0.04526922922485914,98.5556891025641,99.9979967948718,1.4443108974358978,0.0020032051282043994,0.014602431768103491,0.010652020007749147,0.391096067905426,90.53,99.72,9.469999999999999,0.28000000000000114
192,74880,0.013395852920336602,0.0022969600481864733,0.045279693145018354,98.48557692307692,99.9979967948718,1.5144230769230802,0.0020032051282043994,0.01435463941549953,0.010017343714267393,0.38975523390769956,90.46,99.68,9.540000000000006,0.3199999999999932
193,75270,0.013669970096685947,0.0020248021834935897,0.04383053992134638,98.63982371794872,99.9979967948718,1.3601762820512846,0.0020032051282043994,0.014052001735832117,0.011270927477486526,0.39194231648445127,90.44,99.73,9.560000000000002,0.269999999999996
194,75660,0.013725066796327248,0.0023311566083859176,0.045926829171963994,98.56971153846153,99.9979967948718,1.430288461538467,0.0020032051282043994,0.013979969145376471,0.011183627044098287,0.3903674767971039,90.53,99.72,9.469999999999999,0.28000000000000114
195,76050,0.013629709757291353,0.002216957165644719,0.04519621809371389,98.56370192307692,99.99599358974359,1.4362980769230802,0.004006410256408799,0.014444007149225549,0.011659027654913407,0.3918057171344757,90.54,99.72,9.459999999999994,0.28000000000000114
196,76440,0.013448617397210537,0.002162749950702374,0.044870800496293946,98.61778846153847,100.0,1.382211538461533,0.0,0.01405119292343719,0.009738529784769951,0.3905436360359192,90.51,99.74,9.489999999999995,0.2600000000000051
197,76830,0.013697076455140724,0.0020940034817426632,0.045725405657998264,98.56169871794872,99.9979967948718,1.4383012820512846,0.0020032051282043994,0.014125534250766417,0.010379788241808928,0.3935397530555725,90.4,99.72,9.599999999999994,0.28000000000000114
198,77220,0.013654968066093249,0.0020787416360317132,0.04505375255472385,98.57772435897436,99.99599358974359,1.4222756410256352,0.004006410256408799,0.014144167115416708,0.010859326471256304,0.39257920789718626,90.52,99.7,9.480000000000004,0.29999999999999716
199,77610,0.013631185507163024,0.0020679424970577926,0.0446698904180756,98.61378205128206,99.99599358974359,1.3862179487179418,0.004006410256408799,0.014202314087107211,0.011702069753332984,0.3920166105747223,90.49,99.68,9.510000000000005,0.3199999999999932
200,78000,0.013582484538738544,0.0023753832548092575,0.04565858730138876,98.4375,99.9979967948718,1.5625,0.0020032051282043994,0.014061179342149179,0.011666964881027801,0.39157883739471433,90.46,99.73,9.540000000000006,0.269999999999996
201,78390,0.013544411536974785,0.0018788539446317233,0.04483591124463158,98.58373397435898,99.99599358974359,1.416266025641022,0.004006410256408799,0.014260892626605456,0.009439875807943223,0.3878643130779266,90.55,99.73,9.450000000000003,0.269999999999996
202,78780,0.013724477474506084,0.001804191638261844,0.04525023655464443,98.5536858974359,99.99599358974359,1.4463141025641022,0.004006410256408799,0.01426464998269383,0.010329943668993213,0.39291746101379393,90.58,99.71,9.420000000000002,0.29000000000000625
203,79170,0.013588940791594676,0.001757943324553661,0.04505337697620957,98.53766025641026,99.9979967948718,1.4623397435897374,0.0020032051282043994,0.01427691495871242,0.010759214811687227,0.3944300585746765,90.48,99.72,9.519999999999996,0.28000000000000114
204,79560,0.013503036743555314,0.0022475847831139196,0.04386949216564878,98.61378205128206,99.99399038461539,1.3862179487179418,0.006009615384613198,0.014224260668211345,0.011244912690754179,0.3927277069091797,90.58,99.73,9.420000000000002,0.269999999999996
205,79950,0.013644824883876703,0.002242275384756235,0.04482016297869193,98.5917467948718,99.99399038461539,1.4082532051282044,0.006009615384613198,0.014404420611224596,0.010721514496622207,0.3938775602817535,90.42,99.73,9.579999999999998,0.269999999999996
206,80340,0.013543286690345177,0.002086642460945325,0.043715913420638595,98.64783653846153,99.99599358974359,1.352163461538467,0.004006410256408799,0.014256042770192594,0.010172952579546578,0.3927325255870819,90.44,99.72,9.560000000000002,0.28000000000000114
207,80730,0.01383381134424454,0.0019425043692955603,0.045762636333417435,98.5556891025641,99.99599358974359,1.4443108974358978,0.004006410256408799,0.014255599130558062,0.011478233940993683,0.3912550064563751,90.47,99.72,9.530000000000001,0.28000000000000114
208,81120,0.013842932994549091,0.002176033533536471,0.04555706495108704,98.57171474358974,99.99599358974359,1.4282852564102626,0.004006410256408799,0.014151413229447378,0.010337944272198255,0.391619796705246,90.54,99.72,9.459999999999994,0.28000000000000114
209,81510,0.014065818908887032,0.002665580847324469,0.045538112160582574,98.54967948717949,100.0,1.450320512820511,0.0,0.014137461215634889,0.011146291901793661,0.39168902111053466,90.42,99.73,9.579999999999998,0.269999999999996
210,81900,0.013342513793554061,0.0024094288165752704,0.04412262113287281,98.59375,99.9979967948718,1.40625,0.0020032051282043994,0.014061653161350685,0.010606201389167883,0.39269233131408693,90.47,99.72,9.530000000000001,0.28000000000000114
211,82290,0.013515677818885217,0.0022385169298220903,0.04543340342023816,98.58974358974359,99.9979967948718,1.4102564102564088,0.0020032051282043994,0.014089216159868844,0.010372152811364282,0.3930616024017334,90.44,99.72,9.560000000000002,0.28000000000000114
212,82680,0.013748641503162873,0.0022407317772889747,0.044424541043834045,98.54967948717949,100.0,1.450320512820511,0.0,0.013870583304876014,0.010590556301648103,0.38969241223335266,90.5,99.73,9.5,0.269999999999996
213,83070,0.013586946634145884,0.0019097633850880158,0.04384786651159326,98.59775641025641,99.99599358974359,1.4022435897435912,0.004006410256408799,0.014033441302142565,0.010682860507240778,0.390285818862915,90.47,99.74,9.530000000000001,0.2600000000000051
214,83460,0.013672241797814002,0.0022953443038157928,0.04465644298933255,98.54567307692308,99.99399038461539,1.4543269230769198,0.006009615384613198,0.01432922822010668,0.010998650442195845,0.3931545697689056,90.49,99.72,9.510000000000005,0.28000000000000114
215,83850,0.013561751292302058,0.0021515540587596403,0.04620266122958408,98.52564102564102,99.9979967948718,1.474358974358978,0.0020032051282043994,0.014009210127818434,0.010847933684723287,0.3925493360519409,90.41,99.72,9.590000000000003,0.28000000000000114
216,84240,0.013661838189149515,0.002689317556527945,0.04592689020702472,98.5536858974359,99.99599358974359,1.4463141025641022,0.004006410256408799,0.014215882820419119,0.010142202618755872,0.39123301515579223,90.42,99.7,9.579999999999998,0.29999999999999716
217,84630,0.013675065529652131,0.002298405231573643,0.04433588364328712,98.66185897435898,100.0,1.338141025641022,0.0,0.01400939422317698,0.010160068922405001,0.39102712593078615,90.51,99.72,9.489999999999995,0.28000000000000114
218,85020,0.013450442216335198,0.0025295165868905872,0.044098911150239214,98.61979166666667,99.9979967948718,1.3802083333333286,0.0020032051282043994,0.014444447770903382,0.010406189326998553,0.39319675703048707,90.42,99.73,9.579999999999998,0.269999999999996
219,85410,0.013525014045910957,0.002051558861365685,0.0440837131980329,98.59375,99.9979967948718,1.40625,0.0020032051282043994,0.014280681368670885,0.010459003569204596,0.39210703444480893,90.54,99.72,9.459999999999994,0.28000000000000114
220,85800,0.013524403327550644,0.002048205106686323,0.04431614851913391,98.6298076923077,99.99599358974359,1.3701923076923066,0.004006410256408799,0.014138094986541361,0.009949171090427833,0.3912328979969025,90.47,99.71,9.530000000000001,0.29000000000000625
221,86190,0.013486535121233035,0.002208676093663925,0.043122915498530257,98.62580128205128,99.99599358974359,1.3741987179487154,0.004006410256408799,0.014266810839689231,0.010563554643075677,0.39018548412322995,90.53,99.72,9.469999999999999,0.28000000000000114
222,86580,0.013643495853130634,0.0018027275036542844,0.0460096174516739,98.51963141025641,99.99198717948718,1.4803685897435912,0.008012820512817598,0.013979757888407647,0.010800533656832537,0.39463259773254394,90.48,99.72,9.519999999999996,0.28000000000000114
223,86970,0.013628548230880347,0.002389251880156688,0.04569685382720751,98.4735576923077,99.9979967948718,1.5264423076923066,0.0020032051282043994,0.014271974563598633,0.010085320170921615,0.39172012605667117,90.57,99.73,9.430000000000007,0.269999999999996
224,87360,0.013644202550252279,0.0021058357678926908,0.04412949236635214,98.60376602564102,100.0,1.396233974358978,0.0,0.014135617244092725,0.011134455475626113,0.3970256828308105,90.45,99.72,9.549999999999997,0.28000000000000114
225,87750,0.01371766175979223,0.00270690123240153,0.04528925358198392,98.50761217948718,99.99198717948718,1.4923878205128176,0.008012820512817598,0.01427055008803742,0.01024098939533475,0.3908170857906342,90.46,99.72,9.540000000000006,0.28000000000000114
226,88140,0.013468711804120969,0.002231006744580391,0.04433780945718097,98.57972756410257,99.99599358974359,1.4202724358974308,0.004006410256408799,0.013883328136009506,0.010942217669909514,0.39246646385192874,90.46,99.7,9.540000000000006,0.29999999999999716
227,88530,0.01383515199025472,0.002151303413586739,0.04585632875872155,98.54967948717949,99.9979967948718,1.450320512820511,0.0020032051282043994,0.013913574098031732,0.010747420636913444,0.39348541045188906,90.47,99.71,9.530000000000001,0.29000000000000625
228,88920,0.013715364382817195,0.0021635838043995393,0.04410356858697457,98.59975961538461,100.0,1.4002403846153868,0.0,0.014140470118462286,0.010617554942263832,0.3927792787075043,90.52,99.72,9.480000000000004,0.28000000000000114
229,89310,0.013567536305158567,0.0017886932079608623,0.04518025068518443,98.50961538461539,99.9979967948718,1.4903846153846132,0.0020032051282043994,0.01411555688592452,0.010138861740691752,0.3907239198207855,90.42,99.73,9.579999999999998,0.269999999999996
230,89700,0.013509003932659443,0.002115172606248122,0.0440507542485228,98.58173076923077,100.0,1.4182692307692264,0.0,0.013927426519273202,0.010725621935687487,0.3960709687232971,90.43,99.72,9.569999999999993,0.28000000000000114
231,90090,0.013570794081076597,0.0020290545928172577,0.04612830399702757,98.43349358974359,100.0,1.5665064102564088,0.0,0.013830021966861773,0.010480412954016577,0.39129763135910034,90.51,99.72,9.489999999999995,0.28000000000000114
232,90480,0.013669822766230657,0.0022871977243667995,0.046994063389511447,98.44751602564102,99.99599358974359,1.552483974358978,0.004006410256408799,0.014294084114364431,0.010715086248856557,0.39291661186218263,90.35,99.73,9.650000000000006,0.269999999999996
233,90870,0.01353003917596279,0.002076872801169371,0.0436219098750884,98.58173076923077,99.9979967948718,1.4182692307692264,0.0020032051282043994,0.014171576198143295,0.011782105964950369,0.3899297471046448,90.55,99.73,9.450000000000003,0.269999999999996
234,91260,0.013617222125713643,0.001893465946882199,0.0434667488010839,98.65584935897436,99.99399038461539,1.3441506410256352,0.006009615384613198,0.013971023921725115,0.009851485868043538,0.39323563318252563,90.54,99.72,9.459999999999994,0.28000000000000114
235,91650,0.01351926693549523,0.0020675121209560296,0.04515327276805273,98.58373397435898,99.99599358974359,1.416266025641022,0.004006410256408799,0.013979489290261571,0.01061202000968064,0.39343044838905333,90.49,99.71,9.510000000000005,0.29000000000000625
